type,x,y
path,23461.0,15199.0
path,23468.0,15208.0
path,23483.0,15233.0
path,23501.0,15268.0
path,23505.0,15277.0
path,23518.0,15294.0
path,23538.0,15311.0
path,23546.0,15311.0
path,23560.0,15316.0
path,23574.0,15326.0
path,23574.0,15332.0
path,23581.0,15342.0
path,23596.0,15352.0
path,23604.0,15352.0
path,23619.0,15348.0
path,23634.0,15339.0
path,23634.0,15339.0
path,23324.0,15263.0
path,23324.0,15255.0
path,23320.0,15240.0
path,23310.0,15225.0
path,23305.0,15225.0
path,23295.0,15232.0
path,23285.0,15247.0
path,23285.0,15255.0
path,23290.0,15270.0
path,23300.0,15285.0
path,23306.0,15285.0
path,23316.0,15278.0
path,23326.0,15263.0
path,23326.0,15263.0
path,24666.0,15238.0
path,24666.0,15232.0
path,24659.0,15219.0
path,24644.0,15203.0
path,24636.0,15199.0
path,24621.0,15184.0
path,24606.0,15159.0
path,24606.0,15144.0
path,24613.0,15125.0
path,24653.0,15106.0
path,24675.0,15106.0
path,24715.0,15102.0
path,24755.0,15092.0
path,24755.0,15087.0
path,24767.0,15077.0
path,24795.0,15066.0
path,24855.0,15065.0
path,25000.0,15023.0
path,25175.0,14938.0
path,25210.0,14888.0
path,25261.0,14774.0
path,25295.0,14643.0
path,25273.0,14621.0
path,25221.0,14618.0
path,25144.0,14668.0
path,25113.0,14732.0
path,25063.0,14804.0
path,25013.0,14826.0
path,25013.0,14767.0
path,24970.0,14672.0
path,24856.0,14577.0
path,24780.0,14577.0
path,24672.0,14604.0
path,24556.0,14704.0
path,24551.0,14756.0
path,24546.0,14808.0
path,24514.0,14838.0
path,24499.0,14827.0
path,24463.0,14786.0
path,24416.0,14720.0
path,24405.0,14696.0
path,24377.0,14649.0
path,24339.0,14599.0
path,24329.0,14596.0
path,24301.0,14586.0
path,24261.0,14570.0
path,24229.0,14554.0
path,24139.0,14552.0
path,24043.0,14575.0
path,24033.0,14612.0
path,24194.0,14801.0
path,24438.0,15019.0
path,24468.0,15029.0
path,24508.0,15070.0
path,24522.0,15111.0
path,24514.0,15111.0
path,24499.0,15116.0
path,24484.0,15126.0
path,24484.0,15132.0
path,24490.0,15142.0
path,24504.0,15152.0
path,24511.0,15152.0
path,24530.0,15159.0
path,24556.0,15174.0
path,24570.0,15191.0
path,24610.0,15211.0
path,24650.0,15216.0
path,24650.0,15216.0
path,23419.0,15185.0
path,23450.0,15154.0
path,23489.0,15101.0
path,23511.0,15038.0
path,23496.0,15028.0
path,23455.0,15033.0
path,23414.0,15056.0
path,23414.0,15065.0
path,23407.0,15090.0
path,23392.0,15125.0
path,23358.0,15170.0
path,23349.0,15218.0
path,23383.0,15223.0
path,23383.0,15223.0
path,23274.0,15229.0
path,23274.0,15221.0
path,23270.0,15206.0
path,23260.0,15191.0
path,23255.0,15191.0
path,23245.0,15198.0
path,23235.0,15213.0
path,23235.0,15221.0
path,23240.0,15236.0
path,23250.0,15251.0
path,23256.0,15251.0
path,23266.0,15244.0
path,23276.0,15229.0
path,23276.0,15229.0
path,26783.0,15153.0
path,26807.0,15061.0
path,26835.0,14922.0
path,26848.0,14783.0
path,26843.0,14783.0
path,26833.0,14791.0
path,26823.0,14809.0
path,26823.0,14825.0
path,26800.0,14935.0
path,26754.0,15126.0
path,26749.0,15144.0
path,26745.0,15167.0
path,26752.0,15186.0
path,26760.0,15183.0
path,26784.0,15141.0
path,26820.0,15052.0
path,26820.0,15052.0
path,24233.0,15109.0
path,24245.0,15086.0
path,24255.0,15058.0
path,24236.0,15002.0
path,24214.0,14980.0
path,24184.0,14942.0
path,24158.0,14891.0
path,24166.0,14868.0
path,24163.0,14844.0
path,24133.0,14841.0
path,24114.0,14855.0
path,24095.0,14871.0
path,24093.0,14896.0
path,24103.0,14902.0
path,24125.0,14924.0
path,24152.0,14959.0
path,24157.0,14972.0
path,24174.0,14996.0
path,24201.0,15020.0
path,24216.0,15020.0
path,24231.0,15021.0
path,24229.0,15034.0
path,24219.0,15042.0
path,24204.0,15061.0
path,24193.0,15086.0
path,24204.0,15104.0
path,24225.0,15118.0
path,24261.0,15106.0
path,24261.0,15106.0
path,23991.0,15101.0
path,23991.0,15096.0
path,23983.0,15084.0
path,23965.0,15069.0
path,23945.0,15062.0
path,23904.0,15024.0
path,23852.0,14947.0
path,23845.0,14925.0
path,23841.0,14897.0
path,23857.0,14859.0
path,23873.0,14852.0
path,23897.0,14833.0
path,23921.0,14797.0
path,23921.0,14782.0
path,23926.0,14747.0
path,23937.0,14700.0
path,23950.0,14675.0
path,23955.0,14640.0
path,23939.0,14622.0
path,23931.0,14629.0
path,23916.0,14653.0
path,23901.0,14692.0
path,23901.0,14707.0
path,23892.0,14741.0
path,23872.0,14785.0
path,23853.0,14801.0
path,23833.0,14816.0
path,23802.0,14811.0
path,23795.0,14799.0
path,23778.0,14717.0
path,23756.0,14562.0
path,23750.0,14489.0
path,23736.0,14356.0
path,23717.0,14223.0
path,23694.0,14223.0
path,23697.0,14492.0
path,23728.0,14805.0
path,23740.0,14824.0
path,23761.0,14866.0
path,23782.0,14918.0
path,23782.0,14942.0
path,23813.0,15015.0
path,23862.0,15093.0
path,23890.0,15101.0
path,23931.0,15108.0
path,23972.0,15106.0
path,23972.0,15106.0
path,24182.0,15110.0
path,24182.0,15107.0
path,24166.0,15087.0
path,24130.0,15049.0
path,24082.0,15005.0
path,24024.0,14893.0
path,23999.0,14721.0
path,24023.0,14677.0
path,24049.0,14622.0
path,24060.0,14567.0
path,24054.0,14567.0
path,24035.0,14582.0
path,24005.0,14615.0
path,23967.0,14677.0
path,23946.0,14861.0
path,23977.0,15082.0
path,23999.0,15097.0
path,24048.0,15118.0
path,24097.0,15129.0
path,24097.0,15129.0
path,26024.0,15093.0
path,26048.0,15081.0
path,26117.0,15031.0
path,26218.0,14946.0
path,26249.0,14911.0
path,26312.0,14847.0
path,26382.0,14783.0
path,26388.0,14783.0
path,26400.0,14779.0
path,26412.0,14769.0
path,26412.0,14764.0
path,26405.0,14754.0
path,26390.0,14744.0
path,26382.0,14744.0
path,26367.0,14737.0
path,26352.0,14722.0
path,26352.0,14714.0
path,26348.0,14699.0
path,26338.0,14684.0
path,26333.0,14684.0
path,26323.0,14692.0
path,26313.0,14710.0
path,26313.0,14736.0
path,26219.0,14864.0
path,26074.0,15022.0
path,26034.0,15045.0
path,25983.0,15070.0
path,25856.0,15091.0
path,25734.0,15084.0
path,25545.0,15048.0
path,25301.0,14942.0
path,25277.0,14911.0
path,25233.0,14849.0
path,25189.0,14781.0
path,25189.0,14754.0
path,25211.0,14743.0
path,25266.0,14785.0
path,25286.0,14815.0
path,25326.0,14870.0
path,25372.0,14925.0
path,25378.0,14925.0
path,25397.0,14935.0
path,25426.0,14958.0
path,25445.0,14980.0
path,25484.0,14999.0
path,25508.0,14994.0
path,25498.0,14979.0
path,25493.0,14892.0
path,25500.0,14782.0
path,25520.0,14746.0
path,25561.0,14698.0
path,25649.0,14650.0
path,25713.0,14650.0
path,25820.0,14691.0
path,25917.0,14783.0
path,25903.0,14850.0
path,25891.0,14933.0
path,25901.0,15019.0
path,25912.0,15021.0
path,25944.0,15014.0
path,25991.0,14996.0
path,26016.0,14976.0
path,26048.0,14946.0
path,26121.0,14839.0
path,26135.0,14814.0
path,26159.0,14781.0
path,26205.0,14748.0
path,26220.0,14748.0
path,26248.0,14744.0
path,26276.0,14734.0
path,26276.0,14729.0
path,26267.0,14719.0
path,26247.0,14709.0
path,26232.0,14709.0
path,26212.0,14702.0
path,26192.0,14677.0
path,26192.0,14663.0
path,26188.0,14638.0
path,26178.0,14613.0
path,26173.0,14613.0
path,26163.0,14621.0
path,26153.0,14639.0
path,26153.0,14659.0
path,26100.0,14768.0
path,26005.0,14927.0
path,25977.0,14961.0
path,25924.0,14997.0
path,25889.0,15000.0
path,25909.0,14962.0
path,25921.0,14872.0
path,25902.0,14751.0
path,25877.0,14726.0
path,25840.0,14697.0
path,25757.0,14668.0
path,25728.0,14668.0
path,25666.0,14671.0
path,25592.0,14677.0
path,25567.0,14684.0
path,25513.0,14747.0
path,25459.0,14851.0
path,25459.0,14896.0
path,25443.0,14933.0
path,25385.0,14905.0
path,25355.0,14857.0
path,25313.0,14798.0
path,25249.0,14738.0
path,25223.0,14737.0
path,25195.0,14740.0
path,25167.0,14775.0
path,25167.0,14800.0
path,25178.0,14850.0
path,25213.0,14933.0
path,25259.0,14996.0
path,25312.0,15064.0
path,25444.0,15159.0
path,25538.0,15191.0
path,25757.0,15224.0
path,26037.0,15228.0
path,26037.0,15228.0
path,26707.0,15216.0
path,26742.0,15140.0
path,26781.0,14953.0
path,26789.0,14766.0
path,26771.0,14766.0
path,26751.0,14793.0
path,26748.0,14825.0
path,26760.0,14829.0
path,26761.0,14892.0
path,26734.0,15048.0
path,26724.0,15077.0
path,26733.0,15106.0
path,26755.0,15105.0
path,26755.0,15105.0
path,23454.0,15082.0
path,23451.0,15073.0
path,23445.0,15055.0
path,23439.0,15035.0
path,23439.0,15033.0
path,23430.0,15029.0
path,23411.0,15025.0
path,23400.0,15025.0
path,23379.0,15019.0
path,23355.0,15007.0
path,23353.0,15000.0
path,23345.0,14990.0
path,23333.0,14984.0
path,23328.0,14989.0
path,23333.0,15008.0
path,23354.0,15041.0
path,23387.0,15070.0
path,23436.0,15102.0
path,23476.0,15111.0
path,23476.0,15111.0
path,26000.0,15111.0
path,26000.0,15102.0
path,25995.0,15088.0
path,25983.0,15076.0
path,25965.0,15082.0
path,25944.0,15110.0
path,25940.0,15138.0
path,25949.0,15138.0
path,25965.0,15131.0
path,25981.0,15115.0
path,25981.0,15115.0
path,25921.0,15076.0
path,25921.0,15056.0
path,25916.0,15031.0
path,25891.0,15006.0
path,25871.0,15006.0
path,25846.0,15011.0
path,25821.0,15036.0
path,25821.0,15056.0
path,25826.0,15081.0
path,25851.0,15106.0
path,25871.0,15106.0
path,25896.0,15101.0
path,25921.0,15076.0
path,25921.0,15076.0
path,23284.0,15024.0
path,23289.0,14956.0
path,23292.0,14874.0
path,23282.0,14805.0
path,23271.0,14816.0
path,23255.0,14952.0
path,23249.0,15088.0
path,23255.0,15088.0
path,23268.0,15058.0
path,23284.0,14991.0
path,23284.0,14991.0
path,23311.0,15023.0
path,23311.0,15004.0
path,23307.0,14969.0
path,23297.0,14934.0
path,23292.0,14934.0
path,23282.0,14950.0
path,23272.0,14985.0
path,23272.0,15004.0
path,23277.0,15039.0
path,23287.0,15074.0
path,23293.0,15074.0
path,23303.0,15058.0
path,23313.0,15023.0
path,23313.0,15023.0
path,25893.0,14991.0
path,25893.0,14981.0
path,25888.0,14956.0
path,25878.0,14923.0
path,25869.0,14910.0
path,25858.0,14897.0
path,25838.0,14897.0
path,25832.0,14907.0
path,25822.0,14918.0
path,25812.0,14921.0
path,25812.0,14914.0
path,25808.0,14901.0
path,25798.0,14888.0
path,25779.0,14888.0
path,25769.0,14920.0
path,25779.0,14957.0
path,25790.0,14960.0
path,25810.0,14969.0
path,25830.0,14983.0
path,25830.0,14988.0
path,25835.0,14997.0
path,25845.0,15006.0
path,25851.0,15006.0
path,25861.0,14998.0
path,25871.0,14981.0
path,25871.0,14981.0
path,23301.0,14938.0
path,23301.0,14927.0
path,23297.0,14907.0
path,23287.0,14887.0
path,23282.0,14887.0
path,23272.0,14896.0
path,23262.0,14916.0
path,23262.0,14927.0
path,23267.0,14947.0
path,23277.0,14967.0
path,23283.0,14967.0
path,23293.0,14958.0
path,23303.0,14938.0
path,23303.0,14938.0
path,23550.0,14731.0
path,23556.0,14715.0
path,23569.0,14661.0
path,23584.0,14576.0
path,23588.0,14532.0
path,23605.0,14450.0
path,23666.0,14280.0
path,23697.0,14218.0
path,23760.0,14097.0
path,23830.0,13967.0
path,23854.0,13936.0
path,23905.0,13925.0
path,23982.0,13980.0
path,24005.0,14039.0
path,24040.0,14115.0
path,24093.0,14192.0
path,24097.0,14192.0
path,24104.0,14185.0
path,24111.0,14170.0
path,24111.0,14162.0
path,24107.0,14147.0
path,24098.0,14132.0
path,24087.0,14132.0
path,24042.0,14037.0
path,23996.0,13910.0
path,23995.0,13897.0
path,23998.0,13874.0
path,24005.0,13851.0
path,24009.0,13851.0
path,24017.0,13842.0
path,24025.0,13821.0
path,24025.0,13810.0
path,24034.0,13777.0
path,24053.0,13729.0
path,24064.0,13715.0
path,24085.0,13668.0
path,24109.0,13597.0
path,24112.0,13572.0
path,24124.0,13507.0
path,24144.0,13417.0
path,24163.0,13361.0
path,24202.0,13199.0
path,24233.0,13030.0
path,24224.0,13020.0
path,24201.0,13043.0
path,24171.0,13112.0
path,24168.0,13137.0
path,24154.0,13206.0
path,24129.0,13304.0
path,24119.0,13333.0
path,24100.0,13398.0
path,24081.0,13478.0
path,24081.0,13493.0
path,24072.0,13537.0
path,24052.0,13602.0
path,24041.0,13622.0
path,24021.0,13668.0
path,24001.0,13725.0
path,24001.0,13736.0
path,23996.0,13756.0
path,23985.0,13776.0
path,23979.0,13776.0
path,23971.0,13783.0
path,23966.0,13799.0
path,23977.0,13828.0
path,23931.0,13834.0
path,23851.0,13802.0
path,23801.0,13748.0
path,23741.0,13584.0
path,23718.0,13319.0
path,23754.0,13219.0
path,23853.0,13138.0
path,23966.0,13173.0
path,23973.0,13223.0
path,23992.0,13299.0
path,24024.0,13362.0
path,24026.0,13360.0
path,24025.0,13332.0
path,24018.0,13274.0
path,24012.0,13244.0
path,23999.0,13181.0
path,23984.0,13106.0
path,23982.0,13094.0
path,23963.0,13062.0
path,23926.0,13018.0
path,23892.0,12995.0
path,23858.0,12972.0
path,23858.0,12885.0
path,23878.0,12845.0
path,23911.0,12766.0
path,23944.0,12664.0
path,23944.0,12639.0
path,23953.0,12587.0
path,23979.0,12511.0
path,23994.0,12489.0
path,24015.0,12448.0
path,24031.0,12404.0
path,24009.0,12391.0
path,24071.0,12190.0
path,24160.0,11989.0
path,24175.0,11989.0
path,24228.0,12010.0
path,24289.0,12044.0
path,24298.0,12058.0
path,24320.0,12058.0
path,24335.0,12041.0
path,24329.0,12025.0
path,24267.0,11978.0
path,24184.0,11931.0
path,24177.0,11931.0
path,24155.0,11942.0
path,24122.0,11967.0
path,24089.0,12009.0
path,23985.0,12260.0
path,23871.0,12593.0
path,23868.0,12616.0
path,23849.0,12680.0
path,23813.0,12771.0
path,23796.0,12797.0
path,23765.0,12852.0
path,23734.0,12915.0
path,23734.0,12924.0
path,23728.0,12945.0
path,23714.0,12972.0
path,23706.0,12978.0
path,23682.0,13016.0
path,23646.0,13087.0
path,23608.0,13188.0
path,23592.0,13475.0
path,23628.0,13782.0
path,23638.0,13785.0
path,23639.0,13812.0
path,23606.0,13903.0
path,23543.0,14024.0
path,23450.0,14228.0
path,23357.0,14490.0
path,23357.0,14517.0
path,23353.0,14569.0
path,23343.0,14624.0
path,23331.0,14631.0
path,23317.0,14676.0
path,23315.0,14721.0
path,23319.0,14721.0
path,23331.0,14709.0
path,23350.0,14682.0
path,23350.0,14682.0
path,23633.0,14639.0
path,23633.0,14628.0
path,23629.0,14608.0
path,23619.0,14588.0
path,23614.0,14588.0
path,23604.0,14597.0
path,23594.0,14617.0
path,23594.0,14628.0
path,23599.0,14648.0
path,23609.0,14668.0
path,23615.0,14668.0
path,23625.0,14659.0
path,23635.0,14639.0
path,23635.0,14639.0
path,26529.0,14610.0
path,26537.0,14597.0
path,26531.0,14486.0
path,26515.0,14375.0
path,26510.0,14375.0
path,26503.0,14402.0
path,26497.0,14462.0
path,26499.0,14518.0
path,26508.0,14590.0
path,26530.0,14641.0
path,26530.0,14641.0
path,26506.0,14623.0
path,26506.0,14609.0
path,26487.0,14571.0
path,26462.0,14539.0
path,26454.0,14547.0
path,26459.0,14586.0
path,26475.0,14625.0
path,26480.0,14625.0
path,26489.0,14622.0
path,26498.0,14615.0
path,26498.0,14615.0
path,30388.0,14567.0
path,30388.0,14559.0
path,30392.0,14544.0
path,30402.0,14529.0
path,30421.0,14529.0
path,30454.0,14447.0
path,30475.0,14325.0
path,30461.0,14281.0
path,30424.0,14227.0
path,30398.0,14217.0
path,30410.0,14262.0
path,30419.0,14345.0
path,30411.0,14444.0
path,30386.0,14469.0
path,30349.0,14432.0
path,30329.0,14330.0
path,30345.0,14269.0
path,30361.0,14211.0
path,30362.0,14159.0
path,30354.0,14161.0
path,30328.0,14138.0
path,30283.0,14075.0
path,30251.0,14008.0
path,30193.0,13909.0
path,30123.0,13823.0
path,30119.0,13827.0
path,30117.0,13842.0
path,30122.0,13866.0
path,30129.0,13875.0
path,30144.0,13900.0
path,30162.0,13935.0
path,30166.0,13944.0
path,30176.0,13961.0
path,30190.0,13978.0
path,30208.0,13978.0
path,30257.0,14085.0
path,30305.0,14251.0
path,30304.0,14294.0
path,30308.0,14364.0
path,30326.0,14456.0
path,30346.0,14490.0
path,30380.0,14531.0
path,30414.0,14548.0
path,30414.0,14548.0
path,25388.0,14427.0
path,25391.0,14418.0
path,25397.0,14401.0
path,25403.0,14382.0
path,25403.0,14380.0
path,25379.0,14369.0
path,25325.0,14350.0
path,25283.0,14337.0
path,25228.0,14316.0
path,25170.0,14278.0
path,25168.0,14266.0
path,25159.0,14243.0
path,25143.0,14217.0
path,25134.0,14214.0
path,25123.0,14218.0
path,25117.0,14243.0
path,25127.0,14284.0
path,25148.0,14335.0
path,25213.0,14393.0
path,25237.0,14397.0
path,25276.0,14409.0
path,25315.0,14430.0
path,25315.0,14449.0
path,25331.0,14467.0
path,25355.0,14465.0
path,25355.0,14465.0
path,26612.0,14347.0
path,26756.0,14323.0
path,26915.0,14035.0
path,26942.0,13542.0
path,26885.0,13454.0
path,26833.0,13356.0
path,26878.0,13262.0
path,26984.0,13266.0
path,27082.0,13251.0
path,27072.0,13229.0
path,27023.0,13225.0
path,26934.0,13214.0
path,26840.0,13196.0
path,26829.0,13177.0
path,26800.0,13024.0
path,26771.0,12804.0
path,26771.0,12725.0
path,26760.0,12626.0
path,26705.0,12527.0
path,26675.0,12527.0
path,26639.0,12523.0
path,26598.0,12496.0
path,26559.0,12322.0
path,26488.0,12058.0
path,26346.0,11656.0
path,26322.0,11609.0
path,26268.0,11487.0
path,26201.0,11319.0
path,26175.0,11231.0
path,26149.0,11145.0
path,26153.0,10832.0
path,26176.0,10661.0
path,26258.0,10237.0
path,26367.0,9774.0
path,26399.0,9727.0
path,26509.0,9608.0
path,26693.0,9437.0
path,26750.0,9399.0
path,26807.0,9361.0
path,26922.0,9367.0
path,26993.0,9422.0
path,27203.0,9570.0
path,27422.0,9718.0
path,27426.0,9718.0
path,27453.0,9735.0
path,27505.0,9772.0
path,27542.0,9802.0
path,27596.0,9839.0
path,27681.0,9876.0
path,27737.0,9874.0
path,27816.0,9856.0
path,27933.0,9774.0
path,27968.0,9715.0
path,28114.0,9515.0
path,28304.0,9276.0
path,28318.0,9263.0
path,28371.0,9224.0
path,28458.0,9165.0
path,28506.0,9138.0
path,28570.0,9095.0
path,28643.0,9026.0
path,28658.0,8982.0
path,28718.0,8912.0
path,28856.0,8834.0
path,28891.0,8830.0
path,28975.0,8814.0
path,29085.0,8788.0
path,29111.0,8777.0
path,29219.0,8745.0
path,29401.0,8698.0
path,29534.0,8672.0
path,29738.0,8624.0
path,30049.0,8528.0
path,30079.0,8514.0
path,30151.0,8483.0
path,30245.0,8445.0
path,30267.0,8438.0
path,30333.0,8409.0
path,30432.0,8361.0
path,30490.0,8325.0
path,30548.0,8289.0
path,30773.0,8246.0
path,30933.0,8240.0
path,31102.0,8232.0
path,31363.0,8189.0
path,31455.0,8153.0
path,31646.0,8062.0
path,31941.0,7897.0
path,31968.0,7877.0
path,32025.0,7843.0
path,32093.0,7810.0
path,32106.0,7813.0
path,32123.0,7811.0
path,32138.0,7797.0
path,32136.0,7786.0
path,32143.0,7766.0
path,32170.0,7739.0
path,32186.0,7733.0
path,32220.0,7718.0
path,32260.0,7697.0
path,32265.0,7691.0
path,32293.0,7660.0
path,32342.0,7604.0
path,32364.0,7579.0
path,32447.0,7496.0
path,32584.0,7366.0
path,32693.0,7271.0
path,32866.0,7107.0
path,33049.0,6910.0
path,33061.0,6872.0
path,33054.0,6846.0
path,33000.0,6879.0
path,32975.0,6910.0
path,32903.0,6989.0
path,32798.0,7095.0
path,32718.0,7162.0
path,32559.0,7305.0
path,32358.0,7498.0
path,32339.0,7521.0
path,32286.0,7571.0
path,32210.0,7631.0
path,32186.0,7641.0
path,32134.0,7667.0
path,32071.0,7703.0
path,32038.0,7731.0
path,31841.0,7866.0
path,31597.0,8025.0
path,31475.0,8087.0
path,31308.0,8159.0
path,30960.0,8239.0
path,30788.0,8246.0
path,30616.0,8253.0
path,30386.0,8296.0
path,30354.0,8315.0
path,30266.0,8362.0
path,30142.0,8422.0
path,30105.0,8436.0
path,30006.0,8475.0
path,29867.0,8532.0
path,29823.0,8552.0
path,29686.0,8597.0
path,29450.0,8663.0
path,29360.0,8681.0
path,29182.0,8721.0
path,28988.0,8770.0
path,28971.0,8779.0
path,28910.0,8798.0
path,28812.0,8820.0
path,28731.0,8828.0
path,28603.0,8861.0
